user,item,label
11254,6051,1
11254, 17448,0
48877,4385,1
48877,3769,0
22075,15174,1
22075, 10322,0
3805,5404,1
3805, 8906,0
8246,5003,1
8246, 17903,0
44131,13644,1
44131, 1740,0
13102,2704,1
13102, 1874,0
26325,18682,1
26325, 19093,0
38720,19717,1
38720,16637,0
9081,5572,1
9081, 2798,0
49270,7343,1
49270, 13589,0
12173,4986,1
12173, 15848,0
306,5898,1
306, 18820,0
43567,4713,1
43567, 3343,0
43360,7607,1
43360, 12028,0
46824,19087,1
46824, 316,0
33634,15372,1
33634, 17269,0
39043,5610,1
39043, 2057,0
22257,19369,1
22257, 11729,0
18070,12303,1
18070, 1249,0
39307,10535,1
39307, 19129,0
13398,7440,1
13398, 4402,0
9653,13536,1
9653, 17934,0
43470,16819,1
43470, 6787,0
2864,6774,1
2864, 3828,0
9743,4608,1
9743,17855,0
42340,2806,1
42340, 189,0
17707,1948,1
17707, 15182,0
41276,5885,1
41276, 10676,0
34574,7607,1
34574, 4361,0
28485,10750,1
28485, 7462,0
3479,11583,1
3479, 12428,0
43016,17472,1
43016, 18974,0
23091,19297,1
23091, 5659,0
22519,17671,1
22519, 16398,0
8186,14683,1
8186, 7999,0
9937,169,1
9937, 16540,0
27326,19056,1
27326, 5897,0
48876,9992,1
48876, 9987,0
34467,3614,1
34467, 11214,0
6496,4232,1
6496, 16615,0
18897,7511,1
18897, 15205,0
13069,17255,1
13069, 17453,0
781,6911,1
781, 16411,0
12767,11395,1
12767, 5230,0
15936,1493,1
15936, 9125,0
45989,11920,1
45989, 1986,0
7533,10393,1
7533, 7698,0
20114,3614,1
20114, 11710,0
36876,156,1
36876, 14840,0
26664,17497,1
26664, 7980,0
27770,16155,1
27770, 1070,0
11751,680,1
11751, 13964,0
21839,4010,1
21839, 18812,0
32357,5897,1
32357,3839,0
41949,14629,1
41949, 10211,0
31145,10709,1
31145, 18253,0
17061,1724,1
17061, 16025,0
18132,11068,1
18132, 16419,0
27505,2969,1
27505, 13340,0
4143,3772,1
4143, 11857,0
25083,1160,1
25083, 15907,0
48441,6590,1
48441, 4574,0
44607,10314,1
44607, 13080,0
45666,18488,1
45666, 4824,0
36226,11247,1
36226, 11368,0
47390,6814,1
47390, 13253,0
11691,19091,1
11691, 3167,0
37858,11378,1
37858, 16206,0
23779,15633,1
23779, 5200,0
28285,10523,1
28285, 7604,0
32052,4152,1
32052, 4218,0
26726,15544,1
26726, 7631,0
32596,10291,1
32596, 19406,0
34234,11918,1
34234, 8408,0
34911,7079,1
34911, 15799,0
347,685,1
347, 6992,0
30217,13246,1
30217, 9576,0
39681,5340,1
39681, 16872,0
4206,19671,1
4206, 7617,0
10568,11352,1
10568, 4334,0
8769,15255,1
8769, 18818,0
24411,12950,1
24411, 5650,0
9758,11466,1
9758, 7846,0
44340,8964,1
44340, 17579,0
24924,6115,1
24924,13140,0
8905,14692,1
8905, 3243,0
35429,9553,1
35429, 19310,0
29994,9628,1
29994, 3301,0
22028,8355,1
22028, 14473,0
7434,982,1
7434, 9056,0
37525,12072,1
37525, 12023,0
156,18263,1
156, 11562,0
17996,5432,1
17996, 3948,0
26387,10967,1
26387, 1980,0
49293,19245,1
49293, 17271,0
6187,18263,1
6187, 8027,0
15411,16531,1
15411, 14826,0
32747,8624,1
32747, 17047,0
15634,18480,1
15634, 10689,0
48505,5946,1
48505, 13118,0
29358,5165,1
29358,16180,0
5912,4524,1
5912, 9684,0
30821,19609,1
30821,5227,0
18912,11360,1
18912, 6084,0
40293,13746,1
40293, 4906,0
41337,13358,1
41337, 11325,0
45265,15825,1
45265, 17478,0
20775,9327,1
20775, 17766,0
1334,16209,1
1334, 3176,0
20760,8996,1
20760, 8842,0
13383,15372,1
13383, 14897,0
32978,270,1
32978, 12326,0
23675,10763,1
23675, 7081,0
19631,8062,1
19631, 992,0
14786,4304,1
14786, 12690,0
2208,15372,1
2208, 2271,0
14043,4695,1
14043, 977,0
26233,7607,1
26233, 11124,0
7973,8586,1
7973,12601,0
15208,767,1
15208, 4493,0
23831,18509,1
23831, 10966,0
30280,2183,1
30280, 7741,0
49032,12205,1
49032, 10467,0
18659,18755,1
18659, 15676,0
11272,13226,1
11272,15165,0
2854,2040,1
2854, 12305,0
11227,5644,1
11227, 4893,0
7868,16173,1
7868, 19232,0
20290,18559,1
20290, 17165,0
7183,12755,1
7183, 5484,0
22289,8205,1
22289, 5915,0
592,11570,1
592, 19065,0
11796,13829,1
11796, 17369,0
13206,6241,1
13206, 13864,0
10268,1974,1
10268, 15741,0
19258,4583,1
19258, 13188,0
38237,11393,1
38237, 16074,0
27550,1064,1
27550, 5635,0
7605,19475,1
7605, 9720,0
47429,18249,1
47429, 7512,0
22000,4896,1
22000, 2026,0
20266,13088,1
20266, 13366,0
18360,6557,1
18360, 12921,0
6726,19454,1
6726, 16313,0
45255,3614,1
45255, 3963,0
17393,19088,1
17393, 12917,0
223,4365,1
223, 3807,0
42170,8085,1
42170, 13471,0
12910,16907,1
12910, 4957,0
10620,14136,1
10620, 15952,0
45376,15702,1
45376, 8944,0
34006,1832,1
34006, 16651,0
42989,7607,1
42989, 5882,0
28102,17020,1
28102, 10672,0
33487,6007,1
33487, 4063,0
37361,373,1
37361, 10085,0
25015,11211,1
25015, 9652,0
32799,13193,1
32799, 12208,0
37218,15616,1
37218, 2305,0
26215,8085,1
26215, 17985,0
37022,19100,1
37022, 3631,0
41793,9424,1
41793, 5652,0
14142,11726,1
14142, 18252,0
21708,8047,1
21708, 10600,0
24268,974,1
24268, 10270,0
44700,6732,1
44700, 5739,0
23723,16398,1
23723, 1720,0
45378,11875,1
45378, 12352,0
47911,3521,1
47911, 4303,0
28718,3365,1
28718, 19467,0
30348,14533,1
30348, 8770,0
49360,19302,1
49360, 19512,0
49723,19016,1
49723, 13419,0
13229,7575,1
13229, 6359,0
47832,5911,1
47832, 19456,0
1316,7950,1
1316, 4010,0
31246,1229,1
31246, 5600,0
23221,18407,1
23221, 2501,0
13356,11920,1
13356, 15145,0
27826,19387,1
27826, 8460,0
38835,9512,1
38835, 10839,0
8331,2112,1
8331, 7407,0
34939,8457,1
34939, 9226,0
8519,2983,1
8519, 16848,0
4012,2393,1
4012, 5040,0
2753,10950,1
2753, 4045,0
19404,90,1
19404, 4843,0
40035,1206,1
40035, 13276,0
34169,12944,1
34169, 18819,0
10369,4138,1
10369, 9874,0
4761,5187,1
4761, 19175,0
22681,2646,1
22681, 14279,0
40288,2859,1
40288, 11243,0
30804,2969,1
30804, 19330,0
16427,5471,1
16427, 18113,0
26149,14692,1
26149, 16157,0
36365,13506,1
36365, 12798,0
49720,14049,1
49720, 17695,0
48592,8096,1
48592, 16967,0
42735,10148,1
42735, 121,0
46607,17536,1
46607, 13632,0
11875,13591,1
11875, 16319,0
35487,14112,1
35487, 13212,0
41855,14,1
41855, 14034,0
48650,7809,1
48650, 19190,0
11438,17020,1
11438, 12475,0
12832,17946,1
12832, 10583,0
38350,14435,1
38350, 5297,0
39416,11631,1
39416, 6977,0
9831,10684,1
9831, 7685,0
11926,18895,1
11926, 9082,0
44183,3358,1
44183, 8811,0
13659,8218,1
13659, 19052,0
23499,6285,1
23499, 2879,0
46007,7962,1
46007, 3001,0
1638,17037,1
1638, 16286,0
30434,5455,1
30434, 6977,0
28776,5421,1
28776, 2065,0
8200,3136,1
8200, 8128,0
20589,16981,1
20589, 7611,0
963,5358,1
963, 7278,0
21982,8409,1
21982, 19421,0
40028,3665,1
40028, 11225,0
37395,11804,1
37395, 16418,0
1571,1980,1
1571, 17627,0
33969,638,1
33969, 15680,0
44774,2695,1
44774,18507,0
42079,5789,1
42079,16344,0
46544,8492,1
46544, 18585,0
13775,9041,1
13775, 9910,0
29110,1015,1
29110, 16435,0
47221,6370,1
47221, 18206,0
43886,11875,1
43886, 14564,0
49792,11924,1
49792, 18993,0
25310,17528,1
25310, 11749,0
41924,2703,1
41924, 286,0
16447,6756,1
16447, 829,0
42273,17014,1
42273, 5264,0
6948,18224,1
6948, 18700,0
1185,10950,1
1185, 6583,0
16935,18270,1
16935, 5486,0
42562,6108,1
42562, 9050,0
24894,5032,1
24894, 3083,0
46731,11608,1
46731,3824,0
29798,11437,1
29798, 12468,0
45495,16398,1
45495, 16912,0
41497,1923,1
41497, 3412,0
28374,18407,1
28374, 18980,0
39365,4580,1
39365, 11133,0
3172,17858,1
3172, 3920,0
48795,10750,1
48795, 7135,0
39737,15363,1
39737, 5822,0
32188,6188,1
32188, 16121,0
46022,10826,1
46022, 13173,0
32886,2825,1
32886, 12726,0
36616,680,1
36616, 7458,0
42262,19016,1
42262, 7756,0
35143,3932,1
35143, 13765,0
11635,19152,1
11635, 7873,0
25124,18251,1
25124, 3987,0
21311,6120,1
21311, 10655,0
19494,2969,1
19494, 10155,0
10945,16828,1
10945, 4250,0
7228,16260,1
7228, 1882,0
47900,6531,1
47900, 14693,0
21160,14012,1
21160, 4655,0
30467,8183,1
30467, 6498,0
10117,2016,1
10117, 14994,0
17974,4650,1
17974, 4028,0
14566,1731,1
14566, 8826,0
1704,16391,1
1704, 1589,0
33186,15852,1
33186, 19063,0
12704,12374,1
12704, 12515,0
46703,17778,1
46703, 15111,0
41945,5021,1
41945, 10548,0
33521,14558,1
33521, 17502,0
43811,19343,1
43811,3644,0
23828,12953,1
23828, 17875,0
49603,11561,1
49603, 1066,0
46634,16435,1
46634, 16480,0
30679,11820,1
30679, 17319,0
12820,11371,1
12820, 6723,0
35731,15363,1
35731, 18700,0
25120,18947,1
25120, 19385,0
19105,9033,1
19105, 9936,0
47691,3195,1
47691, 14414,0
26585,4156,1
26585,11520,0
30404,2825,1
30404, 19360,0
44879,3614,1
44879, 2432,0
12451,12745,1
12451, 15861,0
42535,17512,1
42535, 5507,0
9713,11345,1
9713, 10415,0
44698,3293,1
44698, 5069,0
35824,2443,1
35824, 7123,0
17605,5809,1
17605, 2111,0
40938,9118,1
40938, 5630,0
252,17966,1
252, 13510,0
10612,11924,1
10612, 5541,0
509,17424,1
509, 12999,0
40672,19349,1
40672, 12789,0
13539,15363,1
13539, 8643,0
16605,8085,1
16605, 5554,0
27221,12545,1
27221, 5833,0
18883,11924,1
18883, 4418,0
24668,3073,1
24668, 13355,0
4640,17251,1
4640,11398,0
10974,2024,1
10974, 15575,0
8368,10272,1
8368, 8360,0
6077,8638,1
6077, 4388,0
40197,3236,1
40197, 14277,0
34820,5516,1
34820, 5915,0
13789,18488,1
13789, 16501,0
31021,2646,1
31021, 17810,0
44623,10684,1
44623, 15266,0
42697,1643,1
42697, 9056,0
3733,14808,1
3733, 13975,0
26256,3851,1
26256, 619,0
1384,16537,1
1384, 18711,0
19776,1411,1
19776, 13962,0
18000,9913,1
18000,5319,0
17596,2469,1
17596, 7085,0
46048,18480,1
46048, 17288,0
42089,13072,1
42089, 18167,0
32925,2553,1
32925, 12964,0
42726,15702,1
42726, 3662,0
34305,17151,1
34305, 18337,0
16308,10804,1
16308, 12810,0
5004,8638,1
5004, 13377,0
12389,177,1
12389, 13269,0
4998,449,1
4998, 10713,0
31252,4882,1
31252, 15207,0
19528,15807,1
19528, 12321,0
40785,14498,1
40785, 11610,0
14898,6448,1
14898, 18407,0
26681,7962,1
26681, 7211,0
2613,5413,1
2613, 8913,0
16800,11964,1
16800, 9216,0
35,17366,1
35, 1753,0
36169,8104,1
36169, 16428,0
13109,19382,1
13109, 12459,0
12401,4138,1
12401, 3882,0
33028,12369,1
33028, 1386,0
10809,11799,1
10809, 6872,0
26151,10245,1
26151, 3250,0
45487,17403,1
45487, 8325,0
43195,16756,1
43195, 1719,0
35670,4149,1
35670, 8308,0
20561,1258,1
20561, 5523,0
5680,10648,1
5680, 840,0
1086,9780,1
1086,14259,0
5527,5337,1
5527, 570,0
31513,19688,1
31513, 1768,0
8550,4338,1
8550, 4983,0
18497,8440,1
18497, 7630,0
31662,2027,1
31662, 19057,0
18418,12924,1
18418, 12478,0
41414,2825,1
41414, 2445,0
46750,10397,1
46750, 17812,0
7293,12953,1
7293, 16590,0
10847,13767,1
10847, 14864,0
15491,15763,1
15491, 4558,0
1147,4023,1
1147, 9647,0
44316,3302,1
44316, 10805,0
30069,1036,1
30069, 7800,0
30383,7963,1
30383, 9372,0
40851,7192,1
40851, 15485,0
44260,1359,1
44260, 19130,0
15839,9011,1
15839, 5562,0
17531,8925,1
17531, 9992,0
6362,14559,1
6362, 4296,0
6905,6282,1
6905, 4988,0
27422,6150,1
27422,3172,0
25832,11826,1
25832,2486,0
14199,8730,1
14199, 4890,0
36281,2936,1
36281, 2089,0
44380,17526,1
44380, 16049,0
3542,16128,1
3542, 3764,0
17745,13373,1
17745, 12649,0
14501,10080,1
14501, 10517,0
2435,14869,1
2435, 12916,0
40848,17037,1
40848, 13735,0
36473,8085,1
36473, 19473,0
45437,7962,1
45437, 11357,0
6940,16385,1
6940, 2308,0
24665,8480,1
24665, 8959,0
19616,8371,1
19616, 16464,0
40437,13605,1
40437, 12655,0
37177,6883,1
37177,9613,0
17398,18569,1
17398, 9900,0
28769,10773,1
28769, 948,0
23970,1982,1
23970, 12631,0
34758,17343,1
34758, 17175,0
24260,9108,1
24260, 14069,0
45154,4342,1
45154, 2275,0
28739,14533,1
28739, 19228,0
21029,16675,1
21029, 13957,0
29868,13263,1
29868, 15842,0
27557,13356,1
27557, 18215,0
36091,8148,1
36091, 7563,0
32182,19591,1
32182, 16049,0
48014,361,1
48014, 475,0
29503,14417,1
29503, 14964,0
15055,1739,1
15055, 1673,0
26547,8548,1
26547, 18116,0
24596,9842,1
24596, 6499,0
21917,15694,1
21917, 9538,0
20858,10678,1
20858, 18852,0
15437,13808,1
15437, 10567,0
34514,12533,1
34514, 14073,0
39084,3882,1
39084, 3489,0
8526,18718,1
8526, 14268,0
48425,15707,1
48425, 16195,0
1940,4850,1
1940, 12717,0
45994,5475,1
45994, 14674,0
29896,2183,1
29896, 4318,0
6541,6120,1
6541, 8762,0
32366,11384,1
32366, 1815,0
16854,17178,1
16854, 1588,0
28736,1682,1
28736, 19701,0
26040,10043,1
26040, 9806,0
7331,14332,1
7331, 8654,0
43232,1369,1
43232, 18713,0
2648,8979,1
2648, 15540,0
4602,5628,1
4602, 5201,0
34469,5447,1
34469, 18252,0
25780,10765,1
25780, 15351,0
23068,10970,1
23068, 8548,0
35680,16892,1
35680, 8917,0
14946,8263,1
14946, 14830,0
19071,11576,1
19071, 14371,0
28464,11337,1
28464, 9583,0
34647,3929,1
34647, 4858,0
15347,14223,1
15347, 11321,0
16650,18014,1
16650, 11060,0
30911,14558,1
30911, 11453,0
16301,5915,1
16301, 19489,0
41518,17687,1
41518, 3618,0
18578,16028,1
18578, 15917,0
5737,5192,1
5737, 18000,0
10866,12985,1
10866, 3485,0
11310,15104,1
11310, 992,0
28151,7983,1
28151, 11043,0
3231,2770,1
3231, 10448,0
12268,2751,1
12268, 5426,0
35160,17736,1
35160, 13398,0
28673,17875,1
28673, 10697,0
32743,14049,1
32743, 11469,0
40665,13829,1
40665, 6723,0
48763,6839,1
48763, 9860,0
27530,6884,1
27530, 5920,0
42384,6165,1
42384, 10620,0
15079,7042,1
15079, 17413,0
34453,1929,1
34453, 12239,0
46755,637,1
46755, 10731,0
47826,13012,1
47826, 4493,0
27,7316,1
27, 1739,0
2564,9985,1
2564, 13316,0
11488,339,1
11488,13791,0
44011,17472,1
44011, 16749,0
16079,12173,1
16079, 7005,0
9587,16428,1
9587, 18796,0
40593,18860,1
40593, 15811,0
31322,2137,1
31322, 19332,0
2796,16808,1
2796, 15929,0
36375,3631,1
36375, 8481,0
38688,241,1
38688, 2685,0
28663,5134,1
28663, 10538,0
35140,3679,1
35140, 3359,0
2210,928,1
2210, 12300,0
8292,12026,1
8292,19167,0
34883,10367,1
34883, 12017,0
5306,13658,1
5306, 8619,0
21083,10327,1
21083, 16889,0
27378,8844,1
27378, 16195,0
31794,222,1
31794, 13206,0
4863,7780,1
4863, 19332,0
19985,776,1
19985, 14936,0
11047,6539,1
11047, 3752,0
39408,4110,1
39408, 1452,0
32793,17998,1
32793, 3326,0
13520,19576,1
13520, 18920,0
8657,3759,1
8657, 17243,0
23381,15825,1
23381, 11105,0
7022,5722,1
7022, 7620,0
29881,4435,1
29881, 6688,0
25823,4896,1
25823, 2892,0
10792,10314,1
10792, 3395,0
34688,10305,1
34688, 9050,0
34333,12678,1
34333, 17333,0
20659,14066,1
20659, 15356,0
46298,7174,1
46298, 9513,0
45962,14692,1
45962, 4292,0
14469,8390,1
14469, 9808,0
41338,8768,1
41338, 18559,0
27738,13211,1
27738, 8758,0
32312,16794,1
32312, 2296,0
28300,17441,1
28300, 19421,0
1131,10300,1
1131, 19466,0
43437,11362,1
43437, 745,0
21923,6751,1
21923, 5990,0
46584,9366,1
46584, 91,0
32240,13658,1
32240, 16877,0
9980,194,1
9980, 47,0
20918,19041,1
20918, 1396,0
20732,6050,1
20732, 770,0
4599,16209,1
4599, 17862,0
42964,12210,1
42964, 8096,0
28446,1333,1
28446, 1615,0
17204,18407,1
17204, 14859,0
47088,9291,1
47088,18775,0
25424,12932,1
25424, 7369,0
49987,15758,1
49987, 15858,0
2746,19512,1
2746, 269,0
15625,12327,1
15625, 8890,0
37633,15816,1
37633,18522,0
38125,5739,1
38125, 8479,0
23297,5978,1
23297, 5297,0
27398,11373,1
27398,10918,0
42396,19324,1
42396, 18601,0
45014,7254,1
45014, 8569,0
13902,6777,1
13902, 10856,0
47460,12495,1
47460, 12129,0
21703,13350,1
21703, 7575,0
25895,15086,1
25895, 11975,0
13135,14791,1
13135, 2191,0
19709,4595,1
19709,12666,0
8523,1568,1
8523, 13030,0
18743,278,1
18743, 11401,0
9233,11174,1
9233, 14980,0
24689,18152,1
24689, 11869,0
23890,6188,1
23890, 830,0
35981,16636,1
35981, 17020,0
181,13583,1
181, 11377,0
40704,16780,1
40704, 8605,0
46004,13872,1
46004, 7486,0
49013,1980,1
49013, 4323,0
15654,5345,1
15654, 10141,0
36278,5573,1
36278, 2112,0
37492,7548,1
37492, 16697,0
40142,18559,1
40142, 12148,0
37074,11316,1
37074, 11664,0
24156,832,1
24156, 15312,0
691,1416,1
691, 13423,0
47948,10665,1
47948, 17249,0
1216,9410,1
1216, 13042,0
41117,17024,1
41117, 515,0
20919,278,1
20919, 13243,0
10982,10146,1
10982, 13951,0
20280,12678,1
20280, 14690,0
6724,11148,1
6724, 8640,0
23028,4870,1
23028, 14455,0
10209,17678,1
10209, 9644,0
43248,4583,1
43248, 8670,0
10493,9578,1
10493, 15640,0
24889,8793,1
24889, 11113,0
26177,11103,1
26177, 3807,0
15998,19337,1
15998, 12328,0
49952,1131,1
49952, 10657,0
20806,12994,1
20806, 586,0
23508,6579,1
23508, 14613,0
11033,539,1
11033, 7317,0
2518,15232,1
2518, 19155,0
14608,11437,1
14608, 223,0
6666,19572,1
6666, 5256,0
34936,16682,1
34936, 11456,0
45990,17442,1
45990, 11114,0
14336,2282,1
14336, 19264,0
46337,11875,1
46337, 8258,0
39583,12565,1
39583, 18845,0
45137,226,1
45137, 9589,0
38743,3596,1
38743, 18346,0
34057,18724,1
34057, 1005,0
2141,19537,1
2141, 13197,0
26010,16541,1
26010, 7533,0
33239,954,1
33239, 14089,0
9126,8262,1
9126, 8392,0
29769,8313,1
29769, 5315,0
16219,12561,1
16219, 1010,0
11202,9553,1
11202, 19585,0
3394,2831,1
3394, 489,0
16338,2546,1
16338, 11071,0
47861,14533,1
47861, 16849,0
5425,13637,1
5425, 13310,0
24303,16124,1
24303, 19372,0
36774,17014,1
36774, 10320,0
49779,3851,1
49779, 5539,0
14190,19065,1
14190, 16505,0
19344,7440,1
19344, 18919,0
36592,2659,1
36592, 9050,0
32078,15931,1
32078, 15174,0
433,15646,1
433, 3805,0
25043,12160,1
25043, 8848,0
38783,14248,1
38783, 15501,0
1268,18224,1
1268, 118,0
40698,1974,1
40698, 17478,0
7435,14835,1
7435, 6933,0
22247,18759,1
22247, 6025,0
34746,16860,1
34746, 3513,0
31111,13030,1
31111, 7393,0
22669,17523,1
22669, 15661,0
31782,19700,1
31782, 1411,0
10376,16852,1
10376, 13603,0
13220,18601,1
13220, 2316,0
43512,17656,1
43512, 14682,0
46149,1923,1
46149, 7089,0
19419,12690,1
19419, 2489,0
29146,14781,1
29146, 13613,0
30740,823,1
30740, 1529,0
47045,3563,1
47045, 5438,0
19083,17321,1
19083, 16652,0
41265,19251,1
41265, 14092,0
16382,14047,1
16382, 9050,0
34113,15857,1
34113, 13551,0
22145,7393,1
22145, 74,0
33896,13082,1
33896, 3328,0
18707,2247,1
18707, 19057,0
36276,13767,1
36276, 6484,0
38411,7375,1
38411, 7640,0
9671,12323,1
9671, 18045,0
26574,17072,1
26574, 10446,0
49879,2852,1
49879, 18244,0
1250,4238,1
1250, 19600,0
29942,5155,1
29942, 7451,0
35926,10949,1
35926, 13018,0
4939,16786,1
4939, 17585,0
35397,18560,1
35397,16428,0
38788,1277,1
38788, 15584,0
30246,5880,1
30246, 19474,0
43625,19008,1
43625, 1002,0
12239,17020,1
12239, 18630,0
4001,8109,1
4001, 17965,0
9092,6845,1
9092, 11828,0
29595,13353,1
29595, 10932,0
48187,11119,1
48187, 9763,0
33058,16424,1
33058, 7540,0
4490,5737,1
4490, 7782,0
11885,4850,1
11885,7905,0
17362,7980,1
17362, 2882,0
23945,4991,1
23945, 4069,0
38290,1846,1
38290,638,0
43715,1463,1
43715, 15343,0
13658,9810,1
13658,878,0
39927,6181,1
39927, 9241,0
6047,12327,1
6047, 8500,0
15885,7598,1
15885, 1834,0
1828,13387,1
1828, 17645,0
4745,10114,1
4745, 18882,0
6274,15363,1
6274, 11997,0
43923,13782,1
43923, 19475,0
45557,14054,1
45557, 13473,0
30523,2646,1
30523, 16656,0
33420,14730,1
33420, 877,0
8481,14815,1
8481, 2458,0
39808,3998,1
39808, 14932,0
14403,14332,1
14403, 7182,0
38980,18263,1
38980, 1483,0
23476,12205,1
23476, 12603,0
1775,3851,1
1775, 4393,0
26767,9547,1
26767, 2368,0
34008,387,1
34008, 6761,0
28501,3293,1
28501, 11917,0
7422,6188,1
7422, 7645,0
33667,2567,1
33667, 13612,0
46625,12367,1
46625, 2360,0
23152,11924,1
23152, 8735,0
10134,515,1
10134, 9354,0
45147,19311,1
45147, 18798,0
31490,9227,1
31490, 7561,0
6124,690,1
6124, 9968,0
37730,5246,1
37730, 17798,0
34558,14223,1
34558, 19005,0
28510,15312,1
28510, 19080,0
2732,3991,1
2732, 19455,0
5901,8117,1
5901, 16636,0
47165,3870,1
47165, 15064,0
46117,10446,1
46117, 12488,0
41464,19088,1
41464, 13086,0
38105,7607,1
38105, 12619,0
13856,18392,1
13856, 156,0
11868,19188,1
11868, 5726,0
9055,5857,1
9055, 6077,0
20523,1277,1
20523, 9044,0
42772,2344,1
42772, 4034,0
15346,3078,1
15346, 1363,0
32096,9474,1
32096,10622,0
45382,16061,1
45382, 16083,0
14134,12630,1
14134, 3149,0
17394,2122,1
17394, 165,0
2541,5935,1
2541, 872,0
46587,7996,1
46587, 1452,0
1594,680,1
1594, 3250,0
31324,7782,1
31324, 19726,0
46611,15174,1
46611, 17556,0
17240,339,1
17240, 10558,0
5615,15376,1
5615, 5116,0
30535,4691,1
30535, 6868,0
45675,4484,1
45675, 15201,0
30123,8747,1
30123, 9322,0
19016,14021,1
19016, 11042,0
37646,10217,1
37646, 1086,0
49448,4435,1
49448, 176,0
30943,18781,1
30943, 3896,0
3093,17081,1
3093, 13454,0
41907,18397,1
41907, 17513,0
17266,18745,1
17266, 1832,0
13218,2846,1
13218, 13069,0
1925,7678,1
1925, 1626,0
7733,14273,1
7733, 9205,0
42224,2371,1
42224, 16057,0
28972,4865,1
28972, 6756,0
27403,18043,1
27403, 13307,0
34952,3998,1
34952, 7992,0
13740,18419,1
13740, 11200,0
14068,14049,1
14068, 4670,0
41105,3857,1
41105, 11402,0
9022,15301,1
9022, 2737,0
20462,2842,1
20462, 6605,0
23526,18498,1
23526, 3551,0
8992,11858,1
8992,9338,0
37514,194,1
37514, 7811,0
48305,8242,1
48305, 19111,0
25446,5155,1
25446, 4893,0
32102,11174,1
32102, 12241,0
18680,3460,1
18680, 15826,0
41298,2072,1
41298, 6265,0
6390,3260,1
6390, 12315,0
22530,7917,1
22530, 5024,0
32266,2443,1
32266, 15265,0
24642,12953,1
24642, 14351,0
47711,5977,1
47711,5482,0
3063,17946,1
3063,516,0
3575,8447,1
3575, 8630,0
37160,9836,1
37160, 13010,0
28209,8203,1
28209, 637,0
18486,10261,1
18486, 19561,0
44086,12492,1
44086, 13681,0
24346,8638,1
24346, 15782,0
26298,6299,1
26298, 17521,0
38874,16579,1
38874,12034,0
12705,9858,1
12705, 16142,0
12736,127,1
12736, 10410,0
40723,7553,1
40723, 8678,0
37043,1163,1
37043, 14082,0
14922,1883,1
14922, 17346,0
43691,5885,1
43691, 4630,0
2054,11539,1
2054, 11255,0
41768,2965,1
41768, 15088,0
35997,8272,1
35997, 9666,0
32186,13353,1
32186, 6016,0
24192,14458,1
24192, 6275,0
19147,13521,1
19147,17630,0
18902,16030,1
18902, 3582,0
16035,11484,1
16035,6328,0
41157,12397,1
41157,10727,0
12543,8420,1
12543, 7550,0
32242,16920,1
32242, 15693,0
8231,6389,1
8231, 11665,0
42495,1846,1
42495, 13377,0
12011,13082,1
12011, 18167,0
48986,2770,1
48986, 8027,0
23017,14808,1
23017, 14055,0
15073,4871,1
15073, 15998,0
7399,6165,1
7399, 8468,0
43162,15921,1
43162, 18629,0
11960,18669,1
11960, 17226,0
22048,9816,1
22048, 5076,0
6166,4608,1
6166, 19434,0
23711,10890,1
23711, 8997,0
12877,13342,1
12877, 10665,0
12509,12009,1
12509, 6599,0
38278,12547,1
38278, 1796,0
274,19264,1
274, 559,0
44082,4612,1
44082, 11756,0
38896,9346,1
38896, 13811,0
43912,2443,1
43912, 15590,0
31414,8085,1
31414, 12649,0
19185,5572,1
19185, 8949,0
2495,17998,1
2495, 18337,0
11212,3720,1
11212, 9134,0
18483,18303,1
18483, 2167,0
39284,19196,1
39284, 13817,0
41378,17767,1
41378, 8586,0
13776,18900,1
13776, 11401,0
38938,4509,1
38938,3824,0
11797,13406,1
11797, 19316,0
24014,16780,1
24014, 249,0
7767,2458,1
7767, 5552,0
27190,7963,1
27190, 12665,0
19356,14124,1
19356, 222,0
29770,8057,1
29770, 9468,0
7289,4611,1
7289, 812,0
47052,14470,1
47052, 16463,0
786,19130,1
786, 16263,0
11580,6593,1
11580, 14881,0
22057,6126,1
22057, 18879,0
6505,19609,1
6505, 16312,0
6427,3779,1
6427, 6456,0
1386,1267,1
1386, 5833,0
16645,17636,1
16645, 1980,0
10896,8190,1
10896, 2777,0
46807,4627,1
46807, 1757,0
21129,12953,1
21129, 13775,0
49738,4108,1
49738, 3780,0
27450,13356,1
27450, 11517,0
13907,5573,1
13907, 6294,0
40927,17424,1
40927, 13739,0
39030,16517,1
